Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Sqrt_Item_Weight,log_Item_Visibility,Item_Visibility_MeanRatio,Fat_Content_Low Fat,Fat_Content_Regular,Item_Category_DR,Item_Category_FD,Item_Category_NC,NUM_OUT010,NUM_OUT013,NUM_OUT017,NUM_OUT018,NUM_OUT019,NUM_OUT027,NUM_OUT035,NUM_OUT045,NUM_OUT046,NUM_OUT049,OUT_SIZE_High,OUT_SIZE_Medium,OUT_SIZE_Small,CITY_Tier 1,CITY_Tier 2,CITY_Tier 3,Grocery Store,Supermarket Type1,Supermarket Type2,Supermarket Type3,Item_Identity,avg_Item_Sales
14.150000000000002,0.024286378,194.711,1985,3.7616485747608057,-3.7178396619488656,0.9942316955279756,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1201,3181.8581999999997
9.0,0.065350715,175.437,1999,3.0,-2.7279868978853017,0.8760887644925865,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1123,3175.866
5.11,0.035071955,163.221,2007,2.2605309110914638,-3.350353470732227,0.9171374973191411,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1504,2707.8086000000003
19.5,0.030742083,85.554,1999,4.415880433163924,-3.4821227812936395,1.000623048259674,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1007,1969.1035
9.195,0.015949001,84.1592,2007,3.032325840011261,-4.1383590849416665,0.9275067823699014,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,268,1403.5064
16.7,0.038496166,147.5102,1987,4.086563348340509,-3.2571966270628403,0.9982383422624814,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,519,3603.594942857143
19.0,0.017746826,210.8244,1999,4.358898943540674,-4.031548595951769,0.9237238202308702,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1535,2364.2558000000004
12.3,0.111274591,35.0874,1997,3.5071355833500366,-2.195754339665496,0.9214385965869288,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,946,623.4107333333333
5.695,0.065272284,256.1646,1985,2.3864199127563452,-2.729187773841694,0.9251308158460232,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,559,4741.02864
14.15,0.183472595,82.0276,2004,3.7616485747608057,-1.6956899686897902,0.9988808318417308,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,86,1421.4830000000002
17.7,0.08918772,128.9678,1985,4.207136793592526,-2.41701191703474,1.5105123496588166,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1403,2314.45396
10.395,0.030281543,116.3176,2009,3.2241277890307014,-3.497216893983317,0.9334195376948191,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,309,2004.058
17.0,0.211306673,125.1362,1998,4.123105625617661,-1.554444774167825,1.46411666819603,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1318,1740.7341000000004
15.85,0.061190964,47.1744,1999,3.981205847478877,-2.7937557474235803,0.8760887647456417,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1119,467.8354666666666
10.195,0.107307677,149.8076,1987,3.1929610082179205,-2.2320550848405483,0.9215224065973804,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1240,1792.16715
11.599999999999998,0.067441726,57.4272,1985,3.40587727318528,-2.6964913724962254,1.6148105979880412,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,219,671.1264
6.57,0.066338717,261.4278,2009,2.563201123595259,-2.7129815854150947,0.8663640364575754,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,122,3731.3651333333332
8.43,0.018788861125,195.3768,2007,2.903446228191595,-3.974491078090845,1.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,34,3491.0747428571426
7.39,0.120524922,142.247,2002,2.718455443813637,-2.1158987258592976,0.9241603450968314,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1383,2926.560888888889
16.0,0.061192211,224.1404,2007,4.0,-2.7937353688053586,0.9348909869768334,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,198,4455.7999199999995
13.1,0.075056542,76.0354,1999,3.6193922141707713,-2.5895135561473266,0.9237238296718531,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1128,884.01595
11.5,0.017556795,129.9626,1985,3.3911649915626336,-4.042314224517718,0.9251307913782959,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1396,2061.1265714285714
13.5,0.129077455,95.2068,2002,3.6742346141747673,-2.0473426284476592,0.9239978519167628,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,460,1474.3031333333336
20.6,0.047896393,185.8556,1987,4.538722287164087,-3.0387150801146467,0.8740008690120649,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,398,3170.9834666666666
15.2,0.021240491,216.9824,1999,3.898717737923585,-3.8518459661147584,0.8760887698286293,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,750,3300.0007111111113
6.380000000000001,0.031743707,179.1344,1985,2.5258661880630178,-3.450060778012998,0.9943202119647786,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1188,2248.27344
5.88,0.003612411,154.1998,2007,2.4248711305964283,-5.623379862525276,0.9275066611667719,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,129,2328.9684
6.03,0.022796178,178.1028,2009,2.455605831561735,-3.781162388652433,0.8513243957324746,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,78,2811.5069500000004
17.599999999999994,0.133279499,112.6202,1985,4.1952353926806065,-2.015306859574271,1.5315371962635638,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1169,1434.6325499999998
18.85,0.016132592,130.2626,1999,4.341658669218482,-4.126913705396636,1.0007796957896986,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1511,2885.5771999999997
7.68,0.152429537,85.5224,1987,2.771281292110204,-1.8810528421728172,0.8740008653420379,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1354,971.5353599999999
15.35,0.035348491,124.673,2007,3.9179076048319454,-3.342499574962287,1.0047208868727264,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1450,2155.5275
13.1,0.020903193,119.2782,1999,3.6193922141707713,-3.8678533565606847,0.9148175791299314,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1227,2213.3094285714283
10.1,0.054853377,198.6084,2009,3.1780497164141406,-2.9030915262436348,0.9260469333222766,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1466,3004.4700571428575
15.849999999999998,0.106971167,44.7744,1985,3.981205847478877,-2.2351959481227843,1.5315371982116468,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1119,467.8354666666666
12.65,0.035482562,231.401,2002,3.5566838487557484,-3.33871391445215,0.876502772277147,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,783,2664.5316
14.6,0.042923070999999986,109.8254,1987,3.8209946349085597,-3.1483458120552035,0.8740008652152397,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,249,889.90828
11.1,0.036174285,176.0712,2009,3.331666249791536,-3.3194067716910185,0.8782920709713546,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,805,2363.1461333333336
12.349999999999998,0.033597374,197.2426,1985,3.5142566781611158,-3.3933073698291256,0.9089075861043192,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,472,3079.1347714285716
8.63,0.028320655,172.5422,1999,2.937686164313676,-3.5641638818930046,0.931077946342044,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,794,2517.6561199999996
9.6,0.007895619875,163.9184,2004,3.0983866769659336,-4.841447119473826,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1367,2807.0128
19.6,0.056744064,55.6614,1998,4.427188724235731,-2.869204227210437,1.5560143938054969,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,82,860.4989428571429
19.35,0.039990314,165.0868,1999,4.398863489584555,-3.219118004191246,0.8760887560105071,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,2246.2189714285714
14.0,0.030155224,214.7192,2002,3.741657386773941,-3.5013971038195937,0.8649391606291426,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,168,2465.362285714286
12.15,0.062541552,34.3532,2009,3.4856850115866758,-2.771924111142672,0.9334195347197688,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,356,473.3838
8.195,0.031403441000000004,93.8462,1997,2.8626910416599274,-3.4608378060847738,0.9219595354829822,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1214,1123.775285714286
8.325,0.029845243,41.6138,2002,2.885307609250701,-3.5117298153273224,0.9315179214536252,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,789,731.0484
7.475,0.149125615,241.6854,2009,2.734044622898463,-1.9029662745155616,0.9166312643311498,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,205,4302.00012
19.0,0.170382726,45.2718,1985,4.358898943540674,-1.7697080429649723,1.5315371960176634,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,221,598.7761333333334
6.385,0.083768522,109.8596,1987,2.526855753698656,-2.479697974519877,0.9207600521956064,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,52,1531.60632
7.644999999999998,0.116793684,41.0112,1985,2.7649593125396983,-2.1473462853926,1.4853487137428474,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1024,690.30144
18.5,0.062205112,148.3418,1987,4.301162633521313,-2.7773180961189516,0.8621702350319923,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,495,2556.588775
11.5,0.0463847,118.9124,2007,3.3911649915626336,-3.0707856155058804,0.9190113098065312,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,659,1445.85128
7.93,0.07142564700000001,45.9086,2009,2.8160255680657444,-2.6390982724534044,0.9334195312972609,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1392,1097.37156
16.2,0.033929133,154.3972,1985,4.024922359499621,-3.3834812531207827,1.5098114890112015,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,59,1646.9989714285714
13.65,0.036033639,183.7924,2002,3.694590640382233,-3.3233023601548477,1.0017715001123877,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,160,3825.2429333333334
12.35,0.158337479,157.9946,1987,3.514256678161116,-1.843026580800484,0.9126570784036322,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,634,2398.47792
14.0,0.030140981,216.0192,1999,3.741657386773941,-3.5018695382046405,0.8645306301382122,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,168,2465.362285714286
9.6,0.024515221,189.2214,1999,3.0983866769659336,-3.7084610890307306,0.9310779274752978,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1557,3014.7424
14.0,0.105125569,143.2812,2004,3.741657386773941,-2.2525997480996303,0.8621572223250651,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1100,2350.9398
8.89,0.00547348,100.5016,2004,2.981610303175115,-5.207840667395462,0.8745633917850915,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,910,1416.8224
16.85,0.13338539800000002,109.8544,1998,4.104875150354759,-2.0145126117616914,1.5028453983266972,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,651,2205.1296
20.7,0.047098175,75.5354,1985,4.54972526643093,-3.0555210260565353,1.6000197717110511,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1312,1467.0902999999998
7.05,0.055548003,225.3088,2004,2.6551836094703507,-2.8905077131376595,0.9221155188688293,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,876,3840.3343999999997
17.1,0.128614205,111.6886,1999,4.135214625627067,-2.050938014491804,0.9148373222122836,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,591,2056.9891
7.725,0.047551568,249.1092,1985,2.779388421937459,-3.045940514719496,0.8590085651479867,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1127,4681.37296
19.7,0.066879757,174.437,1987,4.43846820423443,-2.704858943585497,0.874000864600133,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,836,2369.2968571428573
16.1,0.160379061,33.6558,2009,4.012480529547776,-1.8302151344651376,0.8522727527034842,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1040,480.2320285714286
11.3,0.054861393,96.9094,2007,3.3615472627943217,-2.902945401888377,0.916707505328612,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1256,1409.09912
6.035,0.141542481,153.1998,2002,2.4566236993076496,-1.9551553878743035,0.8765027669590814,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,307,1691.7978
17.6,0.053397642,46.706,2009,4.195235392680607,-2.9299886912943216,0.9149239064718879,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,331,885.5140000000001
6.675,0.021710275,34.9874,2002,2.5836021365527633,-3.829969628198417,1.0010958829225585,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1323,811.6102000000001
15.5,0.075688032,262.9568,1987,3.9370039370059056,-2.5811352287917946,0.8740008664092285,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,976,3310.3576
9.395,0.045340279,85.025,1999,3.0651264247988204,-3.0935594804148496,0.9237238407866836,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1232,1215.085
16.1,0.100149459,78.4328,1987,4.012480529547776,-2.301091618782054,0.998238350227336,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,496,1506.0396
15.0,0.162348584,185.9266,2007,3.8729833462074175,-1.818009502368454,1.0048103261460803,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,462,3029.8655714285715
9.6,0.036341539,142.9154,1999,3.0983866769659336,-3.3147938668833308,1.0006230328580643,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,354,3084.48495
14.1,0.087920675,228.5668,1987,3.754996671103717,-2.431320291482212,0.9128191199014101,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,100,3593.7220800000005
11.5,0.042087749,192.682,2002,3.3911649915626336,-3.1679985782665288,0.9241603521460544,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1160,2625.9152
12.1,0.016921927,178.366,2007,3.478505426185217,-4.079145042400018,0.8677691595534137,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,134,2916.204
7.42,0.020423549,249.0092,1999,2.7239676943752476,-3.8910666811512353,0.9143317861953052,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,933,3984.1472
15.1,0.17383312899999998,196.511,2002,3.88587184554509,-1.7496594686655276,0.9151826785503092,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1183,3142.5760000000005
17.349999999999998,0.256152243,151.005,1985,4.165333119931706,-1.3619833120473277,1.581302143947281,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,405,2971.1325
9.285,0.021002641,161.1578,2004,3.0471297970385183,-3.8631070872613176,0.9132444917967396,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,914,3209.156
7.855,0.08711561762499999,220.1482,2009,2.8026772914483042,-2.440519104366,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,164,3329.53264
18.35,0.091780142,182.5266,1985,4.283689998120779,-2.3883593228386117,0.8987233288779224,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1180,3356.56412
12.85,0.033220169,196.6768,1997,3.584689665786984,-3.4045980875131194,0.8747287847685479,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,368,3284.6133333333332
13.8,0.14123493199999998,263.7884,1987,3.714835124201342,-1.9573305907520824,0.8621311153226349,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,478,3974.8259999999996
15.0,0.19899855,226.5694,1998,3.8729833462074175,-1.6144577407163516,1.464116664808991,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,267,3882.2798
10.8,0.049709624,246.8144,2004,3.286335345030997,-3.0015567227746107,0.998969741681874,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,583,3634.380266666667
14.3,0.065153295,88.4856,1987,3.781534080237808,-2.731012401095404,0.8623393621215897,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,360,1245.046
9.8,0.015087112,250.1408,2004,3.130495168499705,-4.193914409542025,0.8745634041124081,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,655,2703.68064
11.5,0.037782943,106.6254,2007,3.3911649915626336,-3.2758975215837727,0.9267394502523766,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,414,1317.8084285714285
9.21,0.008782561,119.8414,2002,3.034798181098704,-4.734987228217896,0.9315179247410867,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,188,2753.6156400000004
8.644999999999998,0.14272811300000002,95.141,1985,2.940238085597831,-1.946813766194337,0.9091553272887792,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1343,1657.2871666666667
10.0,0.073493831,118.344,1999,3.1622776601683795,-2.6105538082586204,0.9035410372749708,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1426,2054.4685714285715
18.5,0.025907416000000003,87.7172,2007,4.301162633521313,-3.6532260192155097,0.9275067587574101,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,575,996.2587333333335
20.6,0.046280998,177.4344,2007,4.538722287164087,-3.073023812498504,0.926719262190388,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,284,1784.3440000000003
9.3,0.044624064000000005,245.4802,1987,3.049590136395381,-3.109482013892224,0.8740008621423264,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1335,3439.5228
11.395,0.009898492,48.8034,2002,3.375648085923649,-4.615372856676278,0.9151826400941736,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1272,720.9504333333333
11.8,0.189689886,184.3924,1998,3.435112807463533,-1.6623647192242332,1.4641166648501756,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,93,1966.6067499999995
8.01,0.070189131,37.9532,1987,2.8301943396169813,-2.656561808997457,0.9288589911396304,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,131,671.1264
15.0,0.119374946,229.3694,2009,3.8729833462074175,-2.125485932537366,0.8782920669485953,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,267,3882.2798
13.35,0.065215312,93.4804,2009,3.653765181289022,-2.730060990995915,0.8782920709723991,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,682,1506.8385600000001
15.099999999999998,0.095635061,130.7942,1985,3.88587184554509,-2.347215779298049,0.8704928780871083,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,842,2044.1962285714285
6.670000000000001,0.216107535,86.8514,1985,2.582634314028992,-1.531979147960563,1.6000197948346568,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,894,1571.7873499999998
10.5,0.048009081,157.0946,2004,3.2403703492039297,-3.0363650984679444,0.9294568239530356,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,114,3124.33308
21.25,0.019533098,120.4756,2007,4.609772228646444,-3.9356449189214247,0.9180762474525501,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,790,2423.512
17.0,0.026568875,142.047,1997,4.123105625617661,-3.6280148610928933,0.9296326137187044,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1196,2920.1988
9.3,0.111127966,63.1826,1987,3.049590136395381,-2.197072894840591,0.9982383438634412,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,896,1140.9592666666665
15.7,0.03723211,183.1634,1997,3.9623225512317903,-3.2905837179787785,0.922289911638916,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,25,2605.2754
15.75,0.140603316,252.8382,1997,3.9686269665968865,-1.9618127152464169,0.8627049246574827,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,140,3785.073
16.75,0.07536886799999999,35.2532,1985,4.092676385936225,-2.585360980477972,0.8704928766118046,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1545,683.1108
14.5,0.063962842,263.1594,1999,3.8078865529319534,-2.7494529579822813,0.931077938058718,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,866,3761.3538750000002
11.650000000000002,0.102830104,172.6422,1985,3.4132096331752027,-2.2746771283635465,1.6148105928913297,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,639,2512.7292
18.75,0.01031535,208.4954,1985,4.330127018922194,-4.574122201866369,0.9178236914728556,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1348,2674.4076333333337
7.1,0.110633958,173.808,2007,2.664582518894845,-2.201528202661258,0.9348909866882068,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,167,2336.958
14.5,0.10641711849999999,159.3262,2004,3.8078865529319534,-2.24038882685781,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1192,3296.185571428571
17.35,0.014721579,73.1038,2002,4.165333119931706,-4.218440902412578,0.9132556466316524,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1050,842.50332
18.0,0.019465205,128.6994,2009,4.242640687119285,-3.9391267662515697,0.9170509476210126,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1521,3051.86075
6.615,0.091895319,248.6408,1987,2.571964229922337,-2.38710518671755,0.8740008643595542,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,676,3838.5589333333332
5.695,0.118535581,256.3988,1985,2.3864199127563452,-2.132542101873069,1.6148105877931678,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,782,2775.58704
11.5,0.037646623,107.5254,2002,3.3911649915626336,-3.2795120233141444,0.9233957953693144,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,414,1317.8084285714285
19.1,0.092060694,183.7608,1999,4.370354676682432,-2.385307202059649,0.8639929450055138,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1408,1960.1152000000002
18.6,0.04765803,188.3898,1985,4.3127717305695645,-3.043704142618204,0.9942317130411216,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1203,3928.8858
7.05,0.05587277,222.1088,2007,2.6551836094703507,-2.8846781373593915,0.9275067602194224,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,876,3840.3343999999997
11.394999999999998,0.017295906,47.1034,1985,3.375648085923649,-4.057285452882661,1.5991236762024617,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1272,720.9504333333333
16.35,0.02844314,98.141,1998,4.043513323831147,-3.5598482722653677,1.5560143914833968,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1414,997.5903333333332
18.35,0.094296835,84.3882,1997,4.283689998120779,-2.3613076530024792,0.8747287947081321,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1092,957.0399428571428
9.105,0.064410783,33.39,1998,3.0174492539229223,-2.742474221999789,1.444017346869226,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1474,110.96666666666668
